"No.","Time","Source","Destination","Protocol","Length","Info"
"1303","48.370841","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2001:40a8:4400:3::5266:9841","TCP","75","[TCP Keep-Alive] 51328  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"1304","48.370879","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2606:2800:233:66b5:799a:7cd3:f74d:7071","TCP","75","[TCP Keep-Alive] 51319  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"1305","48.373696","2001:40a8:4400:3::5266:9841","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51328 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1306","48.396938","52.137.103.96","192.168.1.174","TLSv1.2","92","Application Data"
"1307","48.396938","52.137.103.96","192.168.1.174","TCP","60","443  >  51387 [ACK] Seq=2591 Ack=646 Win=524800 Len=0"
"1308","48.396938","52.137.103.96","192.168.1.174","TLSv1.2","96","Application Data"
"1309","48.397043","192.168.1.174","52.137.103.96","TCP","54","51387  >  443 [ACK] Seq=1323 Ack=2633 Win=132096 Len=0"
"1310","48.397529","52.137.103.96","192.168.1.174","TCP","60","443  >  51386 [ACK] Seq=2552 Ack=618 Win=524800 Len=0"
"1311","48.397928","52.137.103.96","192.168.1.174","TLSv1.2","92","Application Data"
"1312","48.397928","52.137.103.96","192.168.1.174","TLSv1.2","522","Application Data"
"1313","48.397928","52.137.103.96","192.168.1.174","TCP","60","443  >  51386 [ACK] Seq=2590 Ack=1308 Win=524288 Len=0"
"1314","48.398827","52.137.103.96","192.168.1.174","TLSv1.2","96","Application Data"
"1315","48.398882","192.168.1.174","52.137.103.96","TCP","54","51386  >  443 [ACK] Seq=1308 Ack=2632 Win=132096 Len=0"
"1316","48.398981","52.137.103.96","192.168.1.174","TLSv1.2","523","Application Data"
"1317","48.400455","52.137.103.96","192.168.1.174","TCP","60","443  >  51388 [ACK] Seq=2552 Ack=506 Win=525056 Len=0"
"1318","48.400671","52.137.103.96","192.168.1.174","TLSv1.2","92","Application Data"
"1319","48.400671","52.137.103.96","192.168.1.174","TCP","60","443  >  51388 [ACK] Seq=2590 Ack=1345 Win=524032 Len=0"
"1320","48.400936","52.137.103.96","192.168.1.174","TLSv1.2","96","Application Data"
"1321","48.400984","192.168.1.174","52.137.103.96","TCP","54","51388  >  443 [ACK] Seq=1345 Ack=2632 Win=132096 Len=0"
"1322","48.401773","52.137.103.96","192.168.1.174","TLSv1.2","522","Application Data"
"1323","48.424195","52.137.103.96","192.168.1.174","TCP","60","443  >  51389 [ACK] Seq=2553 Ack=506 Win=525056 Len=0"
"1324","48.424195","52.137.103.96","192.168.1.174","TLSv1.2","92","Application Data"
"1325","48.424195","52.137.103.96","192.168.1.174","TCP","60","443  >  51389 [ACK] Seq=2591 Ack=1341 Win=524032 Len=0"
"1326","48.424195","52.137.103.96","192.168.1.174","TLSv1.2","96","Application Data"
"1327","48.424303","192.168.1.174","52.137.103.96","TCP","54","51389  >  443 [ACK] Seq=1341 Ack=2633 Win=132096 Len=0"
"1328","48.424854","52.137.103.96","192.168.1.174","TLSv1.2","522","Application Data"
"1329","48.427646","2606:2800:233:66b5:799a:7cd3:f74d:7071","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51319 [ACK] Seq=1 Ack=2 Win=142 Len=0 SLE=1 SRE=2"
"1330","48.458017","192.168.1.174","52.137.103.96","TCP","54","51386  >  443 [ACK] Seq=1308 Ack=3101 Win=131584 Len=0"
"1331","48.458096","192.168.1.174","52.137.103.96","TCP","54","51387  >  443 [ACK] Seq=1323 Ack=3101 Win=131584 Len=0"
"1332","48.458122","192.168.1.174","52.137.103.96","TCP","54","51388  >  443 [ACK] Seq=1345 Ack=3100 Win=131584 Len=0"
"1333","48.473705","192.168.1.174","52.137.103.96","TCP","54","51389  >  443 [ACK] Seq=1341 Ack=3101 Win=131584 Len=0"
"1334","48.642881","18.196.158.34","192.168.1.174","TCP","60","[TCP Dup ACK 34#1] 443  >  51294 [ACK] Seq=1 Ack=1 Win=16 Len=0"
"1335","48.642923","192.168.1.174","18.196.158.34","TCP","54","[TCP Dup ACK 35#2] 51294  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"1339","50.139079","192.168.1.174","162.159.133.232","TCP","55","[TCP Keep-Alive] 51261  >  443 [ACK] Seq=1 Ack=1 Win=8279 Len=1"
"1340","50.141953","162.159.133.232","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51261 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"1360","52.818454","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","120","Application Data"
"1361","52.820204","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1362","52.820311","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1363","52.824159","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  50974 [ACK] Seq=185 Ack=337 Win=16383 Len=0"
"1391","60.151562","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","1466","51017  >  443 [ACK] Seq=4935 Ack=4771 Win=1032 Len=1392 [TCP segment of a reassembled PDU]"
"1392","60.151562","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","438","Application Data"
"1393","60.207680","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=4771 Ack=6691 Win=5494 Len=0"
"1394","60.308319","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","185","Application Data"
"1395","60.353122","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=6691 Ack=4882 Win=1031 Len=0"
"1399","60.612902","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","169","Application Data"
"1400","60.612982","192.168.1.174","185.199.110.154","TCP","55","[TCP Keep-Alive] 51103  >  443 [ACK] Seq=1 Ack=1 Win=2094 Len=1"
"1401","60.614522","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","167","Application Data"
"1402","60.633456","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"1403","60.637972","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","169","Application Data"
"1404","60.670887","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=5074 Ack=6784 Win=5500 Len=0"
"1405","60.676032","185.199.110.154","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51103 [ACK] Seq=1 Ack=2 Win=336 Len=0 SLE=1 SRE=2"
"1406","60.694012","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=5074 Ack=6879 Win=5500 Len=0"
"1407","61.329153","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","168","Application Data"
"1408","61.330792","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","167","Application Data"
"1409","61.382564","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2606:50c0:8001::154","TCP","75","[TCP Keep-Alive] 51104  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"1410","61.387497","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=5168 Ack=6972 Win=5500 Len=0"
"1411","61.440632","2606:50c0:8001::154","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51104 [ACK] Seq=1 Ack=2 Win=288 Len=0 SLE=1 SRE=2"
"1438","65.633856","192.168.1.174","23.48.108.214","TCP","66","51390  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1439","65.636753","23.48.108.214","192.168.1.174","TCP","66","443  >  51390 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"1440","65.636869","192.168.1.174","23.48.108.214","TCP","54","51390  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"1441","65.637671","192.168.1.174","23.48.108.214","TLSv1.2","237","Client Hello"
"1442","65.640472","23.48.108.214","192.168.1.174","TCP","60","443  >  51390 [ACK] Seq=1 Ack=184 Win=64128 Len=0"
"1443","65.643231","23.48.108.214","192.168.1.174","TLSv1.2","1506","Server Hello"
"1444","65.643231","23.48.108.214","192.168.1.174","TLSv1.2","1506","Certificate"
"1445","65.643323","192.168.1.174","23.48.108.214","TCP","54","51390  >  443 [ACK] Seq=184 Ack=2905 Win=132096 Len=0"
"1446","65.644400","23.48.108.214","192.168.1.174","TLSv1.2","158","Server Key Exchange, Server Hello Done"
"1447","65.647725","192.168.1.174","23.48.108.214","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1448","65.650095","23.48.108.214","192.168.1.174","TCP","60","443  >  51390 [ACK] Seq=3009 Ack=310 Win=64128 Len=0"
"1449","65.650332","23.48.108.214","192.168.1.174","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1450","65.652087","192.168.1.174","23.48.108.214","TLSv1.2","231","Application Data"
"1451","65.654782","23.48.108.214","192.168.1.174","TCP","60","443  >  51390 [ACK] Seq=3267 Ack=487 Win=64128 Len=0"
"1452","65.662603","23.48.108.214","192.168.1.174","TLSv1.2","826","Application Data"
"1453","65.662603","23.48.108.214","192.168.1.174","TLSv1.2","85","Encrypted Alert"
"1454","65.662603","23.48.108.214","192.168.1.174","TCP","60","443  >  51390 [FIN, ACK] Seq=4070 Ack=487 Win=64128 Len=0"
"1455","65.662693","192.168.1.174","23.48.108.214","TCP","54","51390  >  443 [ACK] Seq=487 Ack=4071 Win=130816 Len=0"
"1456","65.663496","192.168.1.174","23.48.108.214","TCP","54","51390  >  443 [RST, ACK] Seq=487 Ack=4071 Win=0 Len=0"
"1479","66.326428","192.168.1.174","140.82.121.5","TCP","55","[TCP Keep-Alive] 51345  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"1480","66.387208","140.82.121.5","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51345 [ACK] Seq=1 Ack=2 Win=68 Len=0 SLE=1 SRE=2"
"1487","66.695902","192.168.1.174","140.82.113.22","TCP","55","[TCP Keep-Alive] 51346  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"1489","66.829234","140.82.113.22","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51346 [ACK] Seq=1 Ack=2 Win=70 Len=0 SLE=1 SRE=2"
"1496","67.582206","18.184.238.147","192.168.1.174","TCP","60","[TCP Keep-Alive] 443  >  51298 [ACK] Seq=1 Ack=1 Win=12 Len=0"
"1497","67.582289","192.168.1.174","18.184.238.147","TCP","54","[TCP Keep-Alive ACK] 51298  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"1502","67.807400","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","120","Application Data"
"1503","67.809113","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1504","67.809229","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1505","67.812532","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  50974 [ACK] Seq=231 Ack=421 Win=16383 Len=0"
"1506","68.177836","192.168.1.174","140.82.113.25","TCP","55","[TCP Keep-Alive] 50971  >  443 [ACK] Seq=31 Ack=27 Win=512 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"1507","68.312503","140.82.113.25","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  50971 [ACK] Seq=27 Ack=32 Win=70 Len=0 SLE=31 SRE=32"
"1513","70.349522","192.168.1.174","18.184.238.147","TCP","55","[TCP Keep-Alive] 51298  >  443 [ACK] Seq=0 Ack=2 Win=513 Len=1"
"1514","70.411359","18.184.238.147","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51298 [ACK] Seq=2 Ack=1 Win=12 Len=0 SLE=0 SRE=1"
"1517","70.833872","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","75","[TCP Keep-Alive] 51046  >  443 [ACK] Seq=6476 Ack=2893 Win=512 Len=1"
"1519","70.836517","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51046 [ACK] Seq=2893 Ack=6477 Win=16384 Len=0 SLE=6476 SRE=6477"
"1520","71.170722","18.196.158.34","192.168.1.174","TCP","60","[TCP Dup ACK 34#1] 443  >  51294 [ACK] Seq=1 Ack=1 Win=16 Len=0"
"1521","71.170781","192.168.1.174","18.196.158.34","TCP","54","[TCP Dup ACK 35#3] 51294  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"1522","71.658568","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","1474","51046  >  443 [ACK] Seq=6477 Ack=2893 Win=512 Len=1400 [TCP segment of a reassembled PDU]"
"1523","71.658568","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","1474","51046  >  443 [ACK] Seq=7877 Ack=2893 Win=512 Len=1400 [TCP segment of a reassembled PDU]"
"1524","71.658568","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","1474","51046  >  443 [ACK] Seq=9277 Ack=2893 Win=512 Len=1400 [TCP segment of a reassembled PDU]"
"1525","71.658568","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","528","Application Data"
"1526","71.658836","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","120","Application Data"
"1527","71.658914","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","442","Application Data"
"1528","71.661420","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51046 [ACK] Seq=2893 Ack=7877 Win=16384 Len=0"
"1529","71.661767","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51046 [ACK] Seq=2893 Ack=11131 Win=16384 Len=0"
"1530","71.661919","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51046 [ACK] Seq=2893 Ack=11545 Win=16382 Len=0"
"1531","71.662492","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","120","Application Data"
"1548","71.704301","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","74","51046  >  443 [ACK] Seq=11545 Ack=2939 Win=511 Len=0"
"1558","71.820375","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1474","443  >  51046 [ACK] Seq=2939 Ack=11545 Win=16382 Len=1400 [TCP segment of a reassembled PDU]"
"1559","71.820375","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1000","Application Data"
"1560","71.820461","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","74","51046  >  443 [ACK] Seq=11545 Ack=5265 Win=514 Len=0"
"1561","71.983355","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a00:1450:4028:803::2005","TCP","75","[TCP Keep-Alive] 51240  >  443 [ACK] Seq=8583 Ack=2501 Win=508 Len=1"
"1562","71.985746","2a00:1450:4028:803::2005","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51240 [ACK] Seq=2501 Ack=8584 Win=418 Len=0 SLE=8583 SRE=8584"
"1566","75.843500","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1466","443  >  51017 [ACK] Seq=5168 Ack=6972 Win=5500 Len=1392 [TCP segment of a reassembled PDU]"
"1567","75.843500","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","510","Application Data, Application Data"
"1568","75.843588","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=6972 Ack=6996 Win=1033 Len=0"
"1571","75.950580","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","165","Application Data"
"1572","76.007401","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=6996 Ack=7063 Win=5500 Len=0"
"1573","76.031307","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","177","Application Data"
"1574","76.087093","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=6996 Ack=7166 Win=5500 Len=0"
"1575","76.184351","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"1576","76.234404","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=7166 Ack=7086 Win=1032 Len=0"
"1577","76.743104","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"1578","76.745683","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","170","Application Data"
"1579","76.802777","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7183 Ack=7262 Win=5500 Len=0"
"1581","78.344621","2001:40a8:4400:3::5266:9841","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","98","Application Data"
"1582","78.344839","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2001:40a8:4400:3::5266:9841","TCP","74","51328  >  443 [FIN, ACK] Seq=2 Ack=25 Win=513 Len=0"
"1583","78.345639","2001:40a8:4400:3::5266:9841","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51328 [FIN, ACK] Seq=25 Ack=2 Win=501 Len=0"
"1584","78.345666","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2001:40a8:4400:3::5266:9841","TCP","74","51328  >  443 [ACK] Seq=3 Ack=26 Win=513 Len=0"
"1585","78.347847","2001:40a8:4400:3::5266:9841","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51328 [ACK] Seq=26 Ack=3 Win=501 Len=0"
"1586","78.488927","192.168.1.174","20.199.120.151","TLSv1.2","97","Application Data"
"1587","78.545669","20.199.120.151","192.168.1.174","TLSv1.2","228","Application Data"
"1588","78.587497","192.168.1.174","20.199.120.151","TCP","54","50948  >  443 [ACK] Seq=87 Ack=349 Win=517 Len=0"
"1618","82.817354","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","120","Application Data"
"1619","82.818799","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1620","82.818851","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","116","Application Data"
"1621","82.822401","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  50974 [ACK] Seq=277 Ack=505 Win=16383 Len=0"
"1624","83.036020","140.82.113.25","192.168.1.174","TLSv1.2","80","Application Data"
"1625","83.036175","192.168.1.174","140.82.113.25","TLSv1.2","84","Application Data"
"1626","83.171570","140.82.113.25","192.168.1.174","TCP","60","443  >  50971 [ACK] Seq=53 Ack=62 Win=70 Len=0"
"1650","85.675574","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","373","Application Data"
"1651","85.675701","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","120","Application Data"
"1652","85.675740","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TLSv1.2","1134","Application Data"
"1653","85.678586","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51046 [ACK] Seq=5265 Ack=11890 Win=16381 Len=0"
"1654","85.678586","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","120","Application Data"
"1655","85.679497","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51046 [ACK] Seq=5311 Ack=12950 Win=16384 Len=0"
"1657","85.718322","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","74","51046  >  443 [ACK] Seq=12950 Ack=5311 Win=513 Len=0"
"1673","85.832833","2620:1ec:21::14","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","550","Application Data"
"1674","85.886268","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2620:1ec:21::14","TCP","74","51046  >  443 [ACK] Seq=12950 Ack=5787 Win=512 Len=0"
"1700","89.917804","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","1466","51017  >  443 [ACK] Seq=7262 Ack=7183 Win=1032 Len=1392 [TCP segment of a reassembled PDU]"
"1701","89.917804","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","438","Application Data"
"1702","89.974506","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7183 Ack=9018 Win=5494 Len=0"
"1703","90.053595","192.168.1.174","35.160.17.77","TCP","54","51299  >  443 [FIN, ACK] Seq=1 Ack=1 Win=511 Len=0"
"1704","90.074461","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","185","Application Data"
"1707","90.108254","18.184.238.147","192.168.1.174","TCP","60","[TCP Keep-Alive] 443  >  51298 [ACK] Seq=1 Ack=1 Win=12 Len=0"
"1708","90.108276","192.168.1.174","18.184.238.147","TCP","54","[TCP Keep-Alive ACK] 51298  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"1709","90.128641","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TCP","74","51017  >  443 [ACK] Seq=9018 Ack=7294 Win=1031 Len=0"
"1710","90.276297","35.160.17.77","192.168.1.174","TCP","60","443  >  51299 [FIN, ACK] Seq=1 Ack=2 Win=254 Len=0"
"1711","90.276384","192.168.1.174","35.160.17.77","TCP","54","51299  >  443 [ACK] Seq=2 Ack=2 Win=511 Len=0"
"1712","90.375459","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","169","Application Data"
"1713","90.377565","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","167","Application Data"
"1714","90.386510","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"1715","90.393321","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","169","Application Data"
"1716","90.434463","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7486 Ack=9111 Win=5500 Len=0"
"1717","90.449373","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7486 Ack=9206 Win=5500 Len=0"
"1718","90.552923","192.168.1.174","35.160.17.77","TCP","54","51293  >  443 [FIN, ACK] Seq=1 Ack=1 Win=511 Len=0"
"1721","90.779268","35.160.17.77","192.168.1.174","TCP","60","443  >  51293 [FIN, ACK] Seq=1 Ack=2 Win=425 Len=0"
"1722","90.779357","192.168.1.174","35.160.17.77","TCP","54","51293  >  443 [ACK] Seq=2 Ack=2 Win=511 Len=0"
"1724","91.006642","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","168","Application Data"
"1725","91.009278","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a03:2880:f276:cd:face:b00c:0:167","TLSv1.2","167","Application Data"
"1726","91.066437","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7580 Ack=9299 Win=5500 Len=0"
"1731","93.435654","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2606:2800:233:66b5:799a:7cd3:f74d:7071","TCP","75","[TCP Keep-Alive] 51319  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"1732","93.492741","2606:2800:233:66b5:799a:7cd3:f74d:7071","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","86","[TCP Keep-Alive ACK] 443  >  51319 [ACK] Seq=1 Ack=2 Win=142 Len=0 SLE=1 SRE=2"
"1733","93.698205","18.196.158.34","192.168.1.174","TCP","60","[TCP Dup ACK 34#1] 443  >  51294 [ACK] Seq=1 Ack=1 Win=16 Len=0"
"1734","93.698268","192.168.1.174","18.196.158.34","TCP","54","[TCP Dup ACK 35#4] 51294  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"1748","95.156283","192.168.1.174","162.159.133.232","TCP","55","[TCP Keep-Alive] 51261  >  443 [ACK] Seq=1 Ack=1 Win=8279 Len=1"
"1749","95.159116","162.159.133.232","192.168.1.174","TCP","66","[TCP Keep-Alive ACK] 443  >  51261 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
