"No.","Time","Source","Destination","Protocol","Length","Info"
"972","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=144473 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"973","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=145873 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"974","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=147273 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"975","30.143261","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=3072 Ack=148673 Win=131584 Len=0"
"976","30.144505","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","212","Application Data"
"977","30.144545","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=3072 Ack=148811 Win=131328 Len=0"
"978","30.182723","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","263","Application Data"
"979","30.186923","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=148811 Ack=3261 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"980","30.186923","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=150211 Ack=3261 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"981","30.186923","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","994","Application Data"
"982","30.186994","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=3261 Ack=152531 Win=131584 Len=0"
"983","30.225270","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","259","Application Data"
"984","30.229441","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=152531 Ack=3446 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"985","30.229441","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=153931 Ack=3446 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"986","30.229493","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=3446 Ack=155331 Win=131584 Len=0"
"987","30.230724","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=155331 Ack=3446 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"988","30.230724","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","811","Application Data"
"989","30.230751","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=3446 Ack=157468 Win=131584 Len=0"
"990","30.264631","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","586","[TCP Retransmission] 443  >  52044 [ACK] Seq=876 Ack=22251 Win=1788 Len=512"
"991","30.264779","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","86","[TCP Previous segment not captured] 52044  >  443 [ACK] Seq=22414 Ack=2339 Win=516 Len=0 SLE=876 SRE=1388"
"992","30.309549","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","255","Application Data"
"993","30.312193","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=157468 Ack=3627 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"994","30.312323","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=158868 Ack=3627 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"995","30.312323","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","267","Application Data"
"996","30.312351","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=3627 Ack=160461 Win=131584 Len=0"
"997","30.321427","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","238","Application Data, Application Data"
"998","30.352680","192.168.1.174","82.102.180.155","TLSv1.2","228","Application Data"
"999","30.356266","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=16829 Ack=840 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1000","30.361260","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=18281 Ack=840 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1001","30.361260","82.102.180.155","192.168.1.174","TLSv1.2","1068","Application Data"
"1002","30.361335","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=840 Ack=20747 Win=66560 Len=0"
"1003","30.373532","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=22414 Ack=2503 Win=515 Len=0"
"1004","30.400120","192.168.1.174","82.102.180.155","TLSv1.2","225","Application Data"
"1005","30.404217","82.102.180.155","192.168.1.174","TLSv1.2","1326","Application Data"
"1006","30.412040","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [RST, ACK] Seq=1011 Ack=22019 Win=0 Len=0"
"1007","30.412593","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [RST, ACK] Seq=3627 Ack=160461 Win=0 Len=0"
"1008","30.490622","192.168.1.174","13.107.42.12","TCP","54","52587  >  443 [FIN, ACK] Seq=1 Ack=1 Win=517 Len=0"
"1009","30.491185","192.168.1.174","13.107.42.12","TCP","54","52586  >  443 [FIN, ACK] Seq=1 Ack=1 Win=513 Len=0"
"1010","30.494365","13.107.42.12","192.168.1.174","TCP","60","443  >  52587 [ACK] Seq=1 Ack=2 Win=16386 Len=0"
"1011","30.494365","13.107.42.12","192.168.1.174","TCP","60","443  >  52587 [FIN, ACK] Seq=1 Ack=2 Win=16386 Len=0"
"1012","30.494365","13.107.42.12","192.168.1.174","TCP","60","443  >  52586 [RST] Seq=1 Win=0 Len=0"
"1013","30.494481","192.168.1.174","13.107.42.12","TCP","54","52587  >  443 [ACK] Seq=2 Ack=2 Win=517 Len=0"
"1037","31.122580","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2606:50c0:8003::154","TCP","74","52491  >  443 [FIN, ACK] Seq=1 Ack=1 Win=510 Len=0"
"1038","31.122797","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a00:1450:4028:802::2005","TCP","74","52547  >  443 [FIN, ACK] Seq=1 Ack=1 Win=514 Len=0"
"1039","31.122943","192.168.1.174","185.199.111.154","TCP","54","52481  >  443 [FIN, ACK] Seq=1 Ack=1 Win=516 Len=0"
"1040","31.123128","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2606:50c0:8002::154","TCP","74","52505  >  443 [FIN, ACK] Seq=2 Ack=1 Win=514 Len=0"
"1041","31.123332","192.168.1.174","157.240.252.60","TCP","54","59818  >  443 [FIN, ACK] Seq=1893 Ack=1077 Win=131072 Len=0"
"1042","31.126554","2a00:1450:4028:802::2005","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52547 [FIN, ACK] Seq=1 Ack=2 Win=328 Len=0"
"1043","31.126630","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a00:1450:4028:802::2005","TCP","74","52547  >  443 [ACK] Seq=2 Ack=2 Win=514 Len=0"
"1044","31.183254","157.240.252.60","192.168.1.174","TCP","60","443  >  59818 [FIN, ACK] Seq=1077 Ack=1894 Win=69120 Len=0"
"1045","31.183341","192.168.1.174","157.240.252.60","TCP","54","59818  >  443 [ACK] Seq=1894 Ack=1078 Win=131072 Len=0"
"1046","31.183667","2606:50c0:8003::154","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52491 [ACK] Seq=1 Ack=2 Win=286 Len=0"
"1047","31.183667","2606:50c0:8003::154","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","98","Application Data"
"1048","31.183747","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2606:50c0:8003::154","TCP","74","52491  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0"
"1049","31.184225","2606:50c0:8003::154","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52491 [FIN, ACK] Seq=25 Ack=2 Win=286 Len=0"
"1050","31.184967","2606:50c0:8002::154","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52505 [ACK] Seq=1 Ack=3 Win=286 Len=0"
"1051","31.184967","2606:50c0:8002::154","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","98","Application Data"
"1052","31.185034","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2606:50c0:8002::154","TCP","74","52505  >  443 [RST, ACK] Seq=3 Ack=25 Win=0 Len=0"
"1053","31.185153","2606:50c0:8002::154","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52505 [FIN, ACK] Seq=25 Ack=3 Win=286 Len=0"
"1054","31.189613","185.199.111.154","192.168.1.174","TCP","60","443  >  52481 [ACK] Seq=1 Ack=2 Win=323 Len=0"
"1055","31.189613","185.199.111.154","192.168.1.174","TLSv1.2","78","Application Data"
"1056","31.189708","192.168.1.174","185.199.111.154","TCP","54","52481  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0"
"1057","31.189830","185.199.111.154","192.168.1.174","TCP","60","443  >  52481 [FIN, ACK] Seq=25 Ack=2 Win=323 Len=0"
"1058","31.290213","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","[TCP Retransmission] 52044  >  443 [PSH, ACK] Seq=22251 Ack=2503 Win=515 Len=1392"
"1060","31.388621","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2503 Ack=23643 Win=1799 Len=0"
"1061","31.388686","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1062","31.388686","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1063","31.445831","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2503 Ack=25035 Win=1810 Len=0"
"1064","31.445883","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1065","31.446194","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2503 Ack=26427 Win=1820 Len=0"
"1066","31.446218","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1067","31.447591","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","150","Application Data"
"1068","31.490321","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=29211 Ack=2579 Win=515 Len=0"
"1069","31.504030","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=29211 Win=1842 Len=0"
"1070","31.504096","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1071","31.504096","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1072","31.561258","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=31995 Win=1864 Len=0"
"1073","31.561344","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1074","31.561344","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1075","31.623381","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=34779 Win=1886 Len=0"
"1076","31.623481","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1077","31.623481","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1078","31.623481","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1079","31.680176","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=37563 Win=1907 Len=0"
"1080","31.680244","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1081","31.680244","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1082","31.722142","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=38955 Win=1918 Len=0"
"1083","31.722213","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Ignored Unknown Record"
"1084","31.722213","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1279","Ignored Unknown Record"
"1085","31.737124","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=40347 Win=1929 Len=0"
"1086","31.737124","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=41739 Win=1940 Len=0"
"1091","31.778392","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=43131 Win=1951 Len=0"
"1092","31.779115","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=2579 Ack=44336 Win=1962 Len=0"
"1097","31.869430","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","86","59825  >  443 [SYN] Seq=0 Win=64400 Len=0 MSS=1400 WS=256 SACK_PERM"
"1098","31.871749","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","86","443  >  59825 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1400 SACK_PERM WS=128"
"1099","31.871875","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"1100","31.875285","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","280","Client Hello"
"1101","31.879806","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  59825 [ACK] Seq=1 Ack=207 Win=64640 Len=0"
"1102","31.891959","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","161","Application Data"
"1103","31.926225","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1474","Server Hello"
"1104","31.926225","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [PSH, ACK] Seq=1401 Ack=207 Win=64640 Len=1400 [TCP segment of a reassembled PDU]"
"1105","31.926279","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=207 Ack=2801 Win=131584 Len=0"
"1106","31.928250","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1016","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1107","31.929882","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","200","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1108","31.931945","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  59825 [ACK] Seq=3743 Ack=333 Win=64640 Len=0"
"1109","31.932038","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","348","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1110","31.934655","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=44336 Ack=2666 Win=515 Len=0"
"1111","31.950867","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","254","Application Data"
"1112","31.953215","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  59825 [ACK] Seq=4017 Ack=513 Win=64512 Len=0"
"1113","31.953944","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=4017 Ack=513 Win=64512 Len=1400 [TCP segment of a reassembled PDU]"
"1114","31.954752","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=5417 Ack=513 Win=64512 Len=1400 [TCP segment of a reassembled PDU]"
"1115","31.954752","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=6817 Ack=513 Win=64512 Len=1400 [TCP segment of a reassembled PDU]"
"1116","31.954752","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=8217 Ack=513 Win=64512 Len=1400 [TCP segment of a reassembled PDU]"
"1117","31.954752","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=9617 Ack=513 Win=64512 Len=1400 [TCP segment of a reassembled PDU]"
"1118","31.954752","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1295","Application Data"
"1119","31.954790","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=513 Ack=12238 Win=131584 Len=0"
"1120","31.958938","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","252","Application Data"
"1121","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  59825 [ACK] Seq=12238 Ack=691 Win=64384 Len=0"
"1122","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=12238 Ack=691 Win=64384 Len=1400 [TCP segment of a reassembled PDU]"
"1123","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=13638 Ack=691 Win=64384 Len=1400 [TCP segment of a reassembled PDU]"
"1124","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=15038 Ack=691 Win=64384 Len=1400 [TCP segment of a reassembled PDU]"
"1125","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=16438 Ack=691 Win=64384 Len=1400 [TCP segment of a reassembled PDU]"
"1126","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=17838 Ack=691 Win=64384 Len=1400 [TCP segment of a reassembled PDU]"
"1127","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=19238 Ack=691 Win=64384 Len=1400 [TCP segment of a reassembled PDU]"
"1128","31.973144","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1313","Application Data"
"1129","31.973214","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=691 Ack=21877 Win=131584 Len=0"
"1130","31.976911","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","253","Application Data"
"1131","31.998954","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=21877 Ack=870 Win=64256 Len=1400 [TCP segment of a reassembled PDU]"
"1132","31.998954","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=23277 Ack=870 Win=64256 Len=1400 [TCP segment of a reassembled PDU]"
"1133","31.998954","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=24677 Ack=870 Win=64256 Len=1400 [TCP segment of a reassembled PDU]"
"1134","31.998954","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=26077 Ack=870 Win=64256 Len=1400 [TCP segment of a reassembled PDU]"
"1135","31.998954","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=27477 Ack=870 Win=64256 Len=1400 [TCP segment of a reassembled PDU]"
"1136","31.998954","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1130","Application Data"
"1137","31.999052","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=870 Ack=29933 Win=131584 Len=0"
"1138","32.015354","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1130","[TCP Spurious Retransmission] 443  >  59825 [PSH, ACK] Seq=28877 Ack=870 Win=64256 Len=1056"
"1139","32.015411","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","86","[TCP Dup ACK 1137#1] 59825  >  443 [ACK] Seq=870 Ack=29933 Win=131584 Len=0 SLE=28877 SRE=29933"
"1140","32.031997","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","252","Application Data"
"1141","32.037706","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=29933 Ack=1048 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1142","32.037706","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","733","Application Data"
"1143","32.037781","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1048 Ack=31992 Win=131584 Len=0"
"1144","32.082304","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","261","Application Data"
"1145","32.090066","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=31992 Ack=1235 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1146","32.090066","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=33392 Ack=1235 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1147","32.090126","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=1235 Ack=34792 Win=131584 Len=0"
